goodreads_id,title,author,my_rating,my_review,genres
17572327,The Princess Bride: S. Morgenstern's Classic Tale of True Love and High Adventure,William Goldman,2,"I've seen the movie, obviously, and it was fun. It's hard to disentangle the nostalgia of the movie from the reading experience. The novel certain has an interesting framing, with the story within a story, and the whole meta conversation. <br/><br/>But unique framings are not enough to get a high rating. Novels should be interesting or compelling or exciting or thoughtful or funny, or anything damn it. And I just don't know that I got much from this. I don't remember laughing at any point. I don't remember thinking deeply. I don't remember being excited or eagerly waiting so see what was next. <br/><br/>On top of this, the book has some real issues. Every female character in the entire novel is somehow utilized for her sex appeal. The starlet at the beginning exists exclusively to be sexy and tempt our main character, and to frame his as a powerful man in film. The lawyer at the ending exists exclusively to be sexy and tempt our main character. Before you protest that she has agency, any real conflict she brings to the story isn't her own, it's at the leisure of another man, Stephen King, to resolve. The countess in the book exists to be alluring and rich and to tempt the FMC's love interest. The FMC herself exists explicitly to be beautiful and sexy and tempt literally everyone. And the continuation in Buttercup's Baby is no improvement -- Indigo's love interest doesn't merely exist to be sexy, she is quite literally the explicit manifestation of his fantasies.<br/><br/>For a book that drones on and on about true love, it sure does manage to marginalize it. There's a fascinating aspect to love -- that we hold it in higher esteem when it is undeserved. <br/><br/>Reading this, I don't see any valuable love. I see cheap and obvious love. I find myself thinking, ""Oh, so you love the literal most beautiful woman on earth? Good for you, who wouldn't?"" ""Oh, so you love the man who beat the best fencer, then the most intelligent criminal, then the strongest giant, who became the rich and famous pirate captain, is a natural leader, owns boat, who braves death to find you, who's actual catchphrase is 'as you wish?'"" Girl, that's not love, that common sense.<br/><br/>It should be noted that our male love intrest is the smartest, strongest, and most capable man on earth, and our female love interest is a little dumb, but by golly she sure is the most physically attractive girl on earth. <br/><br/>I'm sure there is someone out there smiling at my naive inability to recognize satire when it stares me in the face, but I can hardly justify the label when the gross tropes are accompanied by no cutting bite.<br/><br/>I had originally given this 3 stars, but after thinking about it more, I've dropped to 2.<br/><br/><blockquote>I don't mind killing a girl. God does it all the time, and if it doesn't bother him, then why let it bother you.</blockquote>",Fantasy|Classics|Fiction|Romance|Humor|Adventure|Young Adult
60556912,"The Housemaid (The Housemaid, #1)",Freida McFadden,4,"I actually liked this way more than I thought I would. It's got cheesy romance with an unobtainable, sexy, rich, perfect older man, mystery, murder, all the things. There was a great twist that took me the perfect amount of time to figure out, and even though the book didn't have some kind of devastating ending like it could have, it still finished with a real zinger (the revelation from the husbands mom about teeth). This is probably an easy recommendation to mom/sister/grandma",Thriller|Mystery|Fiction|Mystery Thriller|Book Club|Audiobook|Suspense
56787127,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,2,"meh. it just...wasn't engaging. <br/><br/>On the surface, this was a book full of intensity and action...and yet I can't say I felt a single strong emotion while reading it. Books often make me cry, but here, when central characters died, I felt nothing. We are treated to a world brimming with rape, murder, arson, and endless horrors...that is somehow made endlessly boring. <br/><br/>The world Butler paints is disjointed and often silly. You're telling me there's a functioning government that acknowledges property rights, levies taxes, maintains a functioning police, a national guard, and a fire department, and yet on these same streets there is constant arson, idle rape, and rampant cannibalism?<br/><br/>It's like Butler wanted to make sure we had all the bad things, and thus shoved them into the story without worrying whether she could craft emotional impact or maintain believability. Government corruption? Well, we'll need a government for that. Loss of property? OH, let's invent a totally believable drug that turns people into arsonists! Resourceful heroine who can be conveniently weak sometimes for plot reasons, but not because she's literally weaker because that would be sexist? Maybe we'll manufacture a supposedly debilitating ability to empathize with people? God forbid we give her an actually interesting reason to be an impotent wielder of violence...like morals. The whole religious earthseed subplot could have deftly weaved this in, but no.<br/><br/>Instead we are treated to the dismal silliness of the 'feeler' defect. It had no meaningful impact on narrative or character development except to artificially weaken the main character whenever the plot required, and to be quietly forgotten when not convenient to the story. And lest you suspect that it allowed us to see the world through the emotional eyes of an empathetic narrator...it did not. Our ""highly empathetic narrator"" maintains an unfeeling stoicism throughout.<br/><br/>And the characters. The characters? Endlessly forgettable. The people they collected on the road didn't have their own interesting personalities, I couldn't even tell who was who. Someone would die, and I'd have to wrack my brain for an identifying characteristic. <br/><br/>And on top of all that, the audio book started by spoiling <spoiler>that her community was going to be destroyed</spoiler> (which doesn't happen until literally the halfway point, 5 hours into the book). yeah, I can't think that I would recommend this to anyone.",Fiction|Science Fiction|Dystopia|Fantasy|Classics|Book Club|Audiobook
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,3,"This book was like plunging my hands into a bag of shit-covered diamonds. There were parts that stuck me to my core, but also parts that struck me as ridiculous. Some deep insights, and some deeply unrealized potential.<br/><br/>It relies heavily on this theme I hate where characters never understand each other's feelings...not because of irreconcilable differences, but because they are too stupid to talk to each other. I suppose this happens occasionally in real life, but frankly in literature I view it as the sort of lazy writing only resorted to when genuine character interactions are incapable of creating plot and tension. It's just so dissatisfying to read a book that is otherwise very serious and deep, dealing with complicated human emotions and dynamics, and yet insists on basing every conflict and major plot development on misunderstandings that could easily be resolved with a quick chat. <br/><br/>I recently read another book where there was this deep secret threatening to tear apart a friend group. But then lo and behold, they talked it over liked regular freaking people...of course, it turns out their friend group was still destroyed, but it was for legitimate ideological differences between the characters, and not in service of the made up plot device of miscommunication.<br/><br/>But anyway, I did enjoy much of the book. It has its fair share of deep and cutting insights into the human condition that seem real without being trite. It's the kind of book I would maybe recommend to my emotionally contemplative friends (@Mononita?), but I'm not sure who else. <br/><br/>In the first half of the book, it squeezed some true emotional involvement out of me. Once, I remember just shaking my head miserably as I foresaw the train-wreck of a character's choices. I was excited to be miserable, because the bad choices were not plot driven, but rather character driven, and made sense and gripped me tightly. However, as stated before this stops being true in the final quarter of the book, and is a big part of why I struggle to go higher than 3 stars.<br/><br/>Emotionally, it does a good job with death. After a car wreck, there's a passing line about his mother, where the narrator casually says 'her body was cooling' which somehow hit me way harder than any explicit mention of death would have. And in the hospital where the estranged husband and wife are making cranes for their comatose son and the narrator says, 'this is marriage'. There were quite a few parts in there where I slightly teared up. <br/><br/>I found myself feeling a growing nostalgia for my youth, a longing for the relationships that I might have had, a remorse for the years that have passed me by. ""It's about first chances and second chances, fleeting chances and only chances, and the fear that time is running out.""<br/><br/>However, although I definitely felt some real feelings during the book, this is not a solid recommendation from me. plot-wise, I don't buy this ridiculous gap of 5 years. it's just weirdly inhuman after all of Sam's efforts to reconnect. <br/><br/>The author was absolutely using this book as a chance to talk about her personal politics, which, if you can weave it into the story without me noticing, then I don't mind at all. For example, the author's political feelings on gay marriage were reasonably integrated and felt like a touching part of the story. However, the book was anti-gun in a preachy way that distracted me from what was otherwise an emotionally devastating act of gun violence. A talented author could have let the horrible nature of gun violence speak for itself, using emotion to make a point that thousands of pages of argumentation could never achieve. But instead it's like she was worried we just really wouldn't get the point, so she made sure to write the character's internal dialog in a fake and stilted way, inserting a blithe fear and unrealistic ignorance of firearms that no actual gamer who played first person shooters would have, thereby breaking immersion in the story. <br/><br/>On that note, the author seemed to have a general lack of understanding of the sorts of things a casual gamer would know. I found some of the video game references to be forced and fake...it was like she googled ""best games ever"" and then made sure to have a character randomly mention each title in passing so we the reader would be pleased at seeing our favorite game written on the page. Also...burning out multiple graphics cards? um what? callous on his finger from playing games? um...what? <br/><br/>Anyway. I did like this book. It made me feel things, it made me think, it almost made me cry. But then it kinda spoiled it forced references, bad plot, and politics at the expense of immersion.<br/>",Fiction|Book Club|Contemporary|Romance|Audiobook|Literary Fiction|Historical Fiction
57945316,Babel,R.F. Kuang,3,"<br/>It enthralled me; the premise, the setting, the characters, the initially deft handling of pervasive systematic prejudices. I absolutely loved the magic system. I stopped halfway through the book to write that it beautifully handled sexism and racism in a realistic and haunting way that never felt forced or shoehorned, just true and heartbreaking. But ultimately my enjoyment was marred by the author's damaging message that the privileged and the oppressed can never become allies. <br/><br/>Spoilers ahead.<br/><b>Colonialism</b><br/>The main characters are a Haitain woman, an Indian man, a Chinese man, and an English woman who are all struggling with being second class citizens and outsiders on their college campus. It's the 1830s, and there is casual and pervasive systemic sexism and racism that quietly, and at times loudly, colours their otherwise charmed lives. However over the course of many years, these four bond irrevocably and form a deep friendship. <br/><br/>Then the foriegn born characters get involved with an underground movement resistenting the force of colonialism and a hidden plot by the faculty to start a war with China. When the Englishwoman finds out, she initially can't understand, but ultimately she is able to compare her own struggles with those of her friends, and she joins their cause as a true ally. Except she doesn't. The author instead uses this beautiful moment of people coming together to fix the world as a backdrop for a suprise betrayal. The Englishwoman betrays her friends, killing one of them and imprisioning the rest, in order for the author to show the reader that the privileged will never join the oppressed to change the world for the better. <br/><br/>This message is repeated when the surviving foriegn friends stage a takeover of the college, and in a spectacular demonstration are able to prove once and for all that the college faculty has been manipulative and lying and is planning a war. Any college in the real world would have students who are itching to defy authority and be part of something bigger. However in the book when it comes time to choose sides, the author is careful to let us know that not one single traditionally privileged student or faculty joins in with the cause. <br/><br/>To be fair, the tradespeople eventually 'ally' with the babel students. But I think the author is careful not to show this as an act of allying with the cause of helping the colonized countries, but rather an act of two enemies temporarily holding hands to fight a common enemy.<br/><br/>There's also the ridiculously unnuanced portrayal of all the bad guys (colonial administrators) as exaggerated comicbook-style villians cackling maniacly as they plunder the subhuman nations of the world.<br/><br/><b>Technology</b><br/>I'm getting a little tired of writing, but I'd also like to mention the author's not-so-subtle anti-technology stance. There are clear parallels between the book's silver magic created by the universities and our own worlds upcoming LLM revolution, and I would have loved to see a nuanced examination of the issues. Instead I got an infantile, 'technoglogy bad' chorus.<br/><br/><br/><b>Conclusion</b><br/>There was so much to like in this book. It had some absolutely awesome commentary about translating and the nature of understanding. The magic system was innovative and fascinating and perfectly complimented the plot and the central themes. But the author's weird insistence that people who benefit from opressive systems are indistinguishable from the system itself, and can never break free of it's clutches to understand and partner with the oppressed...I think this is just an incredibly damaging message to be preaching to a world that still has so much room for understanding.",Fantasy|Historical Fiction|Dark Academia|Fiction|Historical|Audiobook|Adult
30350700,Cats by Kuniyoshi: Ukiyo-e Paper Book,Kuniyoshi Utagawa,4,"Excellent little book of high-quality cat prints. There are ~60 total, and they are designed to be removed. I actually have two copies of this book, one for the shelf, and one where I pulled out my favorite 24 prints to make a giant cat collage. <br/><br/>When evaluating art books, I want to see high quality pictures big enough to do the art justice, accompanied by text that interestingly contextualizes the art. This work does great on all counts. As a Japanese learner, I was also delighted that it contains both Japanese and English translations.",Art
13335037,"Divergent (Divergent, #1)",Veronica Roth,3,"Exciting and fun, but RIDDLED with problems. It's so strange to enjoy reading a book, barely noticing the hours fly by, but to look back and be mortified by the inconsistencies and bad research.<br/><br/><b>Training/Weapons</b><br/>There's a deep lack of understanding of fighting, training, and weapons that even cursory editing could have fixed.<br/><br/>- <i>muscle growth</i>: 16 yo female main character becomes too muscular to fit her old clothes after 1.5 weeks of working out<br/>- <i>injuries</i>: 16 y/o female main character is brutally beaten, punched, and kicked into unconsciousness by a 16 y/o male who is a <b>foot</b> taller than her, and after an ~hour hospital stay only suffers some minor bruises<br/>- <i>knife throwing</i>: when learning to throw knives, every character has trouble hitting the target...not having the knife stick, just having it hit the target at all<br/>- <i>guns</i>: It's hard to even know where to start with guns. There were so many: ""the bullet clicked into the chamber"" or ""<character> looked down into the gun to see how many bullets it had left"" to convince me that the author's knowledge of firearms seems to have come from an intense study of guns illustrated exclusively using Rorschach ink blobs<br/><br/><b>Plot</b><br/>- <i>mercurial emotions</i>: I certainly accept the notion that a teenager might have confused emotions that flit between hot and cold for their romantic interest. But instead of the situation or character actions showing why the Triss switches randomly from thinking Tobias was scary to sexy, instead the author just switched the MC's viewpoint whenever the plot most demanded it<br/>- <i>mind control</i>: I don't buy for a second that the Dauntless would mind control their entire population. It gives away too much power and is COMPLETELY against everything someone with a Dauntless personality would stand for. We could have just as easily had a plot where the Dauntless were greedy and cooperated with the Erudites, but were lied to and tricked into the mind control.<br/>- <i>mother's sacrifice</i>: um, what the hell was that random and useless ""sacrifice"" by the mother? and why did she start it off by uselessly shooting three bullets into the air after she had just finished killing a bunch of guards?<br/>- <i>killing Will but not Eric</i>: you're telling me Triss shoots someone she hates in the foot, and then shoots one of her best friends in the head? ok.<br/>- <i>drowning chamber</i>: you're telling me that in the middle of a military takeover where political leaders are being casually shot in the head, the people in power take a quick break to build a drowning box to execute a 16 y/o girl so she can conveniently be saved by her mother?<br/><br/>So yeah, I had fun reading it. Enough fun to give it 3 stars instead of the 2 stars it probably deserved. But for the love of god it would be nice if this author could be shown even a crayon drawing of what a gun looks like, or have someone inform her that having your plot compared to swiss cheese is <i>not</i> a compliment.",Young Adult|Dystopia|Fantasy|Fiction|Science Fiction|Romance|Adventure
36578543,"Fireborne (The Aurelian Cycle, #1)",Rosaria Munda,3,"Flawed and only mildly engaging. The goodreads ratings for books 2 and 3 are even lower, so I will definitely not continue. <br/><br/>The whole premise is this conflict of birth between the two main characters that eventually gets resolved, set on the backdrop of dragons and war. In another writer's hands, the premise may have been good. But then, they would have had to have written characters whose conflicts actually made sense, instead of this ridiculously manufactured nonsense that we get instead.<br/><br/>On the one hand, he's supposed to be this borderline perfect human being that has supported her through her entire life, helping her through all her most difficult moments. Excepting a single outburst when he was a child, he is universially gentle and kind. Not to mention smart, charismatic, and always able to say the right thing at the right moment...and of course he is always, <i>always</i> thinking about her well-being.<br/><br/>And you expect me to believe that she's still hung up on who his murdered parents were? That she holds some deep resentment that her murdered parents were peasants and his murdered parents were royalty? Um no, because I don't buy it. They were raised together in the same orphanage where literally 90% of the flashbacks are about how much he cared for her. He's endlessly thinking about her. <br/><br/>The plot idea of two young kids at odds because of class and history is neat, but you can't write them as best friends and expect me to believe one secretly resents the other, <i>especially</i> not when they've had all the same life opportunities and experiences.<br/><br/>There was other stuff like this, character actions and emotions seemingly manufactured for the sake of the plot. This marks my 3rd try at a YA series in the past week, and I can't say I have any desire to continue the trend. ",Fantasy|Dragons|Young Adult|Romance|Young Adult Fantasy|Romantasy|Fiction
60522318,Lost in Time,A.G. Riddle,1,"Time travel? I'd like to travel back in time and stop myself from reading this sorry excuse for a 5th grade writing project. It was like shoving my head into a bag of rotting milk and taking deep, gulping breaths. Somewhere near the 25% mark of this book, I was done, ready to DNF, but through some disgusting quirk of masochism I decided it might be fulfilling to read the whole thing just to write a savage review at the end...And here we are.<br/><br/>International scientific megacorp Absolom is harboring a dark secret. A secret that knits together the small band of scientist-founders and will lead our main character on a daunting journey... You see, before discovering how to transmit matter through space and time, they were originally researching how to transmit matter <i>just through space!!!!!!!!</i> It is a great secret that they must keep from their children...<i>and the world!!!!</i><br/><br/>I'm sorry, what? Why the hell is that even a secret? Scientists serendipitously discover related technologies all the time. I mean, sure, if you forced me to, I could come up with some reasons and let the author know about them, but in the actual book, they act like it's this huge deal in order to create mystery and suspense when it clearly isn't, and in the process, I, the reader, am left wondering where all this supposed mystery and suspense was. <br/><br/>And holy hell the ridiculous premise. They invented the groundbreaking ability to travel through time and transport matter to another dimension and the thing society decided to do with it was to...transport criminals??? And this super neato new punishment that only applies to the worst criminals eliminated almost all crime?? First, yeah right. Second, in America alone, we spend 10s of billions of dollars every year disposing of nuclear waste. Even a minimally creative person would understand that something more mundane but necessary/profitable such as trash disposal or nuclear disposal would be more likely. (tbf, the author does mention this in passing around the 90% mark of the book, but, like the rest of his fiction, his explanation isn't even a little convincing.)<br/><br/>The author's gross lack of any scientific or common sensibilities shows at every turn. It's a hard number to pin down, but there are estimates that as few as 5% of species that exist leave a fossil record. So if you were a world renowned expert and knew every single fossil ever discovered and then you went back 200 million years, then you might recognize maybe 1 out of 20 of the animals walking around. Not our main character though. This megagenius had a couple chats with his biology-literate financial advisor before being transported to the Triassic and he confidently gives the scientific name for <i>every single</i> species he encounters.<br/><br/>Reviews made a big deal out of the twists and turns and surprises but I swear to god the author revealed every single twist chapters ahead of time with a convenient ""hint"". <spoiler>Nora isn't dead is revealed by the organ company phone call. Adaline is going to the past revealed by diamond ear rings. etc etc</spoiler>. And don't even get me started on how stupid our main character's adventures in the Triassic were. 'Painfully cringe' is about all I have the energy to write. <br/><br/>I don't know if this is real literary advice, but after reading this book, if it isn't, it should be. ""Show, don't tell"". This author is seemingly incapable of communicating a character's thoughts, feelings, emotions, or personality through anything except bland and stilted information sessions. In a better book, you might follow along with a character's journey and witness their raw intelligence, or the way they blossom into a confident adult. In this glorious work, we are treated to such brilliant prose as:<br/><br/><blockquote><br/>Adeline was discovering a whole new side of herself. There was a fighter inside of her, a person she never knew existed and wouldn’t have if not for Nora’s death and her father’s exile. She marveled then that one never knew what they were made of until their back was against the wall.<br/></blockquote><br/>and<br/><blockquote><br/>The name of the dinosaur he had seen occurred to him too. It was a Coelophysis. Daniele had pronounced the C like an S, the first part of the name pronounced like “seel,” the middle like “oh.” He was amazed that his mind worked like that—he could remember the tiniest details that fascinated him (like dinosaurs), but most days he could barely remember what he did the day before.<br/><br/>He decided to call the dinosaur a “seelo.” If he ever saw one again.<br/>...<br/>That’s how his mind worked: he liked to name things and order them. That may have been what made him a successful physicist.<br/><br/>Almost against his will, Sam laughed at that. Successful. Yeah right. What a career he’d had: faking enthusiasm for a time travel machine he thought was baloney (in order to make money to save his dying wife), then accidentally helping to create that supposedly fake time travel machine, and finally being banished from his own universe with the machine he had faked enthusiasm for in the first place. There were disasters, and then there was his life.<br/></blockquote><br/><br/>Anyway, I hate this book, and I hate myself for reading it. If you somehow have the good fortune to be reading this review before plunging neck deep into the putrid filth that is <i>Lost in Time</i>, do yourself a favor and find some other book, any book, and read that instead.",Science Fiction|Time Travel|Fiction|Mystery|Audiobook|Thriller|Fantasy
50202953,Piranesi,Susanna Clarke,5,"Gentle and captivating. <br/><br/>One page, and I knew it would be excellent. The creeping revelation of quiet madness in a nourishing world. The casual unfolding of Piranesi's ignorance. The growing worry as you slowly understand there is something deeply alien about his lovely halls. This is a book that takes you softly by the hand and smiles to show you its secrets. <br/><br/>Not a universal recommendation, but personally, I loved it.",Fantasy|Fiction|Mystery|Magical Realism|Book Club|Mythology|Dark Academia
7244,The Poisonwood Bible,Barbara Kingsolver,4,"Deeply cutting and frequenty moving, <i>Poisonwood Bible</i> was a delight to read. Sadly, it lost it's steam in the last 3rd or so, hence 4 instead of 5, but it's absolutely one of the best books I've read this year. I love Barbara's writing and the narrator of my 1998 Brilliance edition was excellent, nailing the subtle southern old person accent. Having grown up in the bible belt, Barbra has some quotes that absolutely nail the fundamentalist mindset. I cried a couple times in this book, notably at mother may I and another that I can't remember.<br/><br/><blockquote><br/>Father feels makeup and nail polish are warning signals of prostitution, the same as pierced ears.<br/></blockquote><br/><br/><blockquote><br/>Our Father probably interpreted Broca’s aphasia as God’s Christmas bonus to one of His worthier employees.<br/></blockquote><br/><br/><blockquote><br/>Sending a girl to college is like pouring water in your shoes,” he still loves to say, as often as possible. “It’s hard to say which is worse, seeing it run out and waste the water, or seeing it hold in and wreck the shoes.<br/></blockquote><br/><br/><blockquote><br/>That is the best way I can think of to translate the message. Actually he said you are leading our villagers down into a hole, where they may fail to see the proper sun and become trapped like bugs on a rotten carcass.<br/></blockquote><br/><br/><br/><blockquote><br/>The things we do not know, independently and in unison as a family, would fill two separate baskets, each with a large hole in the bottom.<br/></blockquote><br/><br/><blockquote><br/>But where is the place for girls in that Kingdom? The rules don’t quite apply to us, nor protect us either. What do a girl’s bravery and righteousness count for, unless she is also pretty? Just try being the smartest and most Christian seventh-grade girl in Bethlehem, Georgia. Your classmates will smirk and call you a square. Call you worse, if you’re Adah.<br/></blockquote><br/><br/><blockquote><br/>And perhaps it was not evil I saw but merely the way of all hearts when fear has stripped off the husk of kind pretensions.<br/></blockquote><br/><br/>This one's pretty long, but the way Barbara just kinda casually reveals the domestic situation over the course of the book is chilling.<br/><blockquote><br/>“I wonder what outlook you might think that to be,” he said to Mother in that same special voice, for bad dogs and morons.<br/><br/>She brushed her hair out of her face and smiled at him as she reached across for the china platter. “Well, for one thing, sir, you and the good Lord better hope no lightning strikes around here in the next six months!”<br/><br/> “Orleanna, shut up!” he yelled, grabbing her arm hard and jerking the plate out of her hand. He raised it up over her head and slammed it down hard on the table, cracking it right in two. The smaller half flipped upside down as it broke, and lay there dribbling black plantain juice like blood onto the tablecloth. Mother stood helplessly, holding her hands out to the plate like she wished she could mend its hurt feelings.<br/><br/>“You were getting too fond of that plate. Don’t you think I’ve noticed?”<br/><br/>She didn’t answer him.<br/><br/>“I had hoped you might know better than to waste your devotion on the things of this world, but apparently I was mistaken. I am ashamed of you.”<br/><br/>“You’re right,” she said quietly. “I was too fond of that plate.”<br/><br/>He studied her. Father is not one to let you get away with simply apologizing. He asked her with a mean little smile, “Who were you showing off for here, -with your tablecloth and your fancy plate?” He said the words in a sour way, as if they were well-known sins.<br/><br/>Mother merely stood there before him while all the sparkle drained out of her face.<br/><br/>“And your pitiful cooking, Orleanna? The way to a young Negro’s heart is through his stomach—is that what you were counting on?”<br/><br/>Her light blue eyes had gone blank, like shallow pans of water. You could honestly not tell what she was thinking. I always watch his hands to see which way they’re going to strike out. But Mother’s shallow-water eyes stayed on his face, without really looking at it.<br/></blockquote><br/>",Fiction|Historical Fiction|Africa|Book Club|Classics|Literary Fiction|Historical
60531406,"Tress of the Emerald Sea (Hoid's Travails, #1)",Brandon Sanderson,3,"Action adventure just isn't that intersting when there are no stakes. <br/><br/>The writing was good and the characters and plot were interesting enough, just I guess I just really don't vibe with story-book, no-consequences action. It is cool to see this kind of casual project from Sanderson, and I didn't hate the book or anything, but overall it was pretty meh. It felt a bit like reading a less funny Terry Pratchett.",Fantasy|Fiction|Audiobook|Romance|Book Club|Young Adult|Adventure
43208407,I Who Have Never Known Men,Jacqueline Harpman,3,"What a strange book. I'm kinda...neutral about it? I wonder how it reads in the original french? In english, it's a bit stilted and rambling..which I suppose makes sense. It <i>is</i> very original, and I like what the author does with the plot, but it kinda strikes me as an undergraduate's first artistic writing project. At ~200 pages, it was already quite short, but I rather felt it could have been shorter. I figure some people might find it deeply insightful or symbolic or something. There were certainly a couple nice quotes, but I can't say that it gave me any particular intellectual excitement.  <br/><br/>I'm tempted to say that its weird lack of a message was a virtue, but what then is the point of writing? Anyone can scribble to no end.<br/><br/>I don't regret the couple hours of reading, but I definitely won't be recommending this to anyone.",Fiction|Dystopia|Science Fiction|Book Club|Audiobook|Classics|Feminism
18231570,Le modèle standard,Francis Masse,2,"Is this funnier in French? My friend brought this back from CERN, and I was immediately drawn to the art style and the conceit of physics comics. <br/>Then I read it. <br/>The art's ok, I guess, but god, the jokes are neither funny nor physics-related. It's like he picked up an intoduction to modern physics textbook, choose the chapter headings he though sounded weird, drew a randomly related picture, and then called it a joke.",Comics|Bande Dessinée|Science|Humor|French
17986414,The Metamorphosis,Franz Kafka,3,"Gregor is burning his vitality in the furnace of corporate slavery, when, subjugated by his manager and used by his family, he finally transforms into the disgusting bug that he has long been in the eyes of the world. And ya know? The relinquishing of responsibly is almost worth it. Then his useless family get real jobs, they weirdly abstain from any attempts at communication, and when he finally starves himself to no longer be a burden, they discard his dead body like garbage.<br/><br/>The End.<br/><br/>I mean yeah. I can see why this has long served as an endless springboard for the contrived symbolism of dreary lit classes, and I'm sure the style was unique and shocking when originally published. But on the heels of reading Lolita, Pride and Prejudice, and the Handmaid's Tale, I can hardly see that this deserves its acclaim.",Classics|Fiction|Fantasy|Philosophy|Short Stories|Literature|Horror
18133,Lolita,Vladimir Nabokov,4,"I was not prepared. Nabokov plays with the reader. Under his deft pen, the english language is warped to make the normal disgusting, and the disgusting rational. He is a twisted sculptor of words, erecting endless masterpieces to astonish and horrify. <br/><br/>His novel wraps its claws delicately around your mind, pulling you deeper into dark waters until at once you emerge gasping, wondering what the fuck you just read. At one point our pedophile main character was describing his disdain for his conventionally sexy adult wife, and I found myself thinking, “ew gross, boobs, yeah i hate those...wait what!?”<br/><br/>It simply cannot be overstated how masterfully Nabokov's words illustrate his rancid portraits, and I must say that Jeremy Irons' narration did the novel no small justice. <br/><br/>Sadly, I felt the novel rather lagged during its middle sections, and could probably have lost ~100 pages with little ill effect. I'd say it probably deserves 4.5 stars instead of 5.",Classics|Fiction|Literature|Russia|Novels|Romance|Russian Literature
9361589,The Night Circus,Erin Morgenstern,4,"I'll overlook a lot if you can give me good imagery and captivating ambience. This novel lacks a strong plot, is a little handwavey about the magical details, and is a bit cheesy...but I still quite enjoyed the read. The author writes a delightful circus in a fractured timeline with fun concepts and a satisfying conclusion, all readable in a long afternoon. <br/><br/>There seems to be an abundance of comments complaining that this book did not live up to to their expectation of an epic, magic, circus duel, and I can only reflect that so long as one has not polluted their mind with the misleading goodreads summary, the book itself is very straightforward about its tone and trajectory.",Fantasy|Fiction|Romance|Book Club|Historical Fiction|Magical Realism|Magic
61242426,"Legends & Lattes (Legends & Lattes, #1)",Travis Baldree,3,"Fluff. Fantasy fluff. I didn't <i>dis</i>like it. And it wasn't a terrible way to waste away 4 hours. But like all fluff, the novel squishes to nothing at a cursory examination. There was just...nothing there. It read like a predictably puerile children's show; fake conflict and fake plot, just kinda there to fill up space. A big shrug from me.",Fantasy|Fiction|Romance|Audiobook|Cozy|LGBT|Queer
127762790,Crimes Against Criminals,Robert G. Ingersoll,5,"Should be required reading. Ingersoll's passionate 1890 address on prison reform puts modern audiences to shame. It's a travesty that his 133 year old words still sound naively optimistic to our supposedly more advanced and progressive ears.<br/><br/>I've assembled the following quotes in order to capture the flavor and arguments of his 59 page speech. By necessity, much has been left out, and if the words reproduced here are at all of interest, I recommend looking for one of the many free pdf scans available online. 30 minutes could see the whole thing read, cover to cover.<br/><br/><blockquote><br/>All nations seem to have had supreme confidence in the deterrent power of threatened and inflicted pain. They have regarded punishment as the shortest road to reformation...nations have relied on confiscation and degradation, on maimings, whippings, brandings, and exposure to public ridicule and contempt...Curiously enough, the fact is that, no matter how severe the punishments were, the crimes increased.<br/></blockquote><br/><blockquote><br/>Degradation has been thoroughly tried...and the result was that those who inflicted the punishments became as degraded as their victims.<br/></blockquote><br/><blockquote><br/>Is it not true that the criminal is a natural product, and that society unconsciously produces these children of vice? Can we not safely take another step, and say that the criminal is a victim, as the diseased and deformed and insane are victims? We do not think of punishing a man because he is afflicted with disease--our desire is to find a cure. We send him, not to the penitentiary, but to the hospital, to an asylum...instead of punishing, we pity. If there are diseases of the mind...as there are diseases of the body...and if these deformities produce what we call vice, why should we punish the criminal, and pity those who are physically diseased?<br/></blockquote><br/><blockquote><br/>Those who are not affected by the agonies of the bad, will in a little time care nothing for the sufferings of the good.<br/></blockquote><br/><blockquote><br/>The average man does not wish to employ an ex-convict, because the average man has no confidence in the reforming powers of the penitentiary. He believes that the convict who comes out is worse than the convict who went in. <br/></blockquote><br/><blockquote><br/>What avenue is open to the ex-convict? If he changes his name, there will be some detective, some officer of the law, some meddlesome wretch, who will betray his secret. He is then discharged...He must seek employment again by telling that which is not true. He is again detected and again discharged. And finally he becomes convinced that he cannot live as an honest man.<br/></blockquote><br/><blockquote><br/>It has been contended that the death penalty deters others...A few years ago a man was hanged in Virginia. One who witnessed the execution, on that very day murdered a peddler...He was tried and executed, and one who witness his hanging went home, and on the same day murdered his wife.<br/></blockquote><br/><blockquote><br/>Those who are the fiercest to destroy their fellow men for having committed crimes, are, for the most part, at heart, criminals themselves.<br/></blockquote><br/><blockquote><br/>Some may be, and probably millions have been, reformed, through kindness, through gratitude--made better in the sunlight of charity. In the atmosphere of kindness the seeds of virtue burst into bud and flower. Cruelty, tyranny, brute force, do not and cannot by any possibility better the heart of man. <br/></blockquote><br/><blockquote><br/>All the penalties, all the punishments, are inflicted under a belief that man can do right under all circumstances--that his conduct is absolutely under his control, and that his will is a pilot that can, in spite of winds and tides, reach any port desired. All this is, in my judgement, a mistake...as long as this mistake remains the cornerstone of criminal jurisprudence, reformation will be impossible.<br/></blockquote>",Nonfiction|Criminology|Philosophy|Essays|Social Commentary
